2019-11-25 09:17:27.877[nioEventLoopGroup-4-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0x2fb39071, L:/0:0:0:0:0:0:0:0:6969] INACTIVE
2019-11-25 17:53:35.007[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:53:35.007[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:53:40.002[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:53:40.003[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:53:40.003[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:53:41.854[Thread-24] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED paused.
2019-11-25 17:53:41.855[Thread-24] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-11-25 17:53:41.857[Thread-24] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Shutting down Quartz Scheduler
2019-11-25 17:53:41.857[Thread-24] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED shutting down.
2019-11-25 17:53:41.857[Thread-24] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED paused.
2019-11-25 17:53:41.857[Thread-24] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED shutdown complete.
2019-11-25 17:53:41.860[nioEventLoopGroup-4-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0xd0cdb784, L:/0:0:0:0:0:0:0:0:6969] INACTIVE
2019-11-25 17:53:41.861[nioEventLoopGroup-4-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0xd0cdb784, L:/0:0:0:0:0:0:0:0:6969] UNREGISTERED
2019-11-25 17:53:44.074[Thread-24] INFO  c.h.s.config.nettyConfig.NettyServiceConfig - 关闭Netty
2019-11-25 17:58:35.015[restartedMain] INFO  com.hoggen.sublimation.SublimationApplication - Starting SublimationApplication on wangliugendeMacBook-Pro.local with PID 26100 (/Users/hoggen/Desktop/SelfProject/YLJava/idea/sublimation/target/classes started by hoggen in /Users/hoggen/Desktop/SelfProject/YLJava/idea/sublimation)
2019-11-25 17:58:35.019[restartedMain] INFO  com.hoggen.sublimation.SublimationApplication - No active profile set, falling back to default profiles: default
2019-11-25 17:58:35.087[restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2019-11-25 17:58:35.087[restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2019-11-25 17:58:36.561[restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-11-25 17:58:36.563[restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-11-25 17:58:36.622[restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 40ms. Found 0 repository interfaces.
2019-11-25 17:58:37.010[restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dataSourceConfiguration' of type [com.hoggen.sublimation.config.dao.DataSourceConfiguration$$EnhancerBySpringCGLIB$$772593b2] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-25 17:58:37.033[MLog-Init-Reporter] INFO  com.mchange.v2.log.MLog - MLog clients using slf4j logging.
2019-11-25 17:58:37.057[restartedMain] INFO  com.mchange.v2.c3p0.C3P0Registry - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
2019-11-25 17:58:37.208[restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dataSource' of type [com.mchange.v2.c3p0.ComboPooledDataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-25 17:58:37.212[restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'transactionManagerConfiguration' of type [com.hoggen.sublimation.config.service.TransactionManagerConfiguration$$EnhancerBySpringCGLIB$$dda8e5ab] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-25 17:58:37.215[restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$96ad11aa] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-25 17:58:37.562[restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8099 (http)
2019-11-25 17:58:37.580[restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8099"]
2019-11-25 17:58:37.590[restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-11-25 17:58:37.591[restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.19]
2019-11-25 17:58:37.773[restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-11-25 17:58:37.774[restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2687 ms
2019-11-25 17:58:38.404[Thread-14] INFO  c.h.s.config.nettyConfig.NettyServiceConfig - 【服务器启动成功========端口：6969】
2019-11-25 17:58:38.473[nioEventLoopGroup-4-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0xe94f32ae] REGISTERED
2019-11-25 17:58:38.475[nioEventLoopGroup-4-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0xe94f32ae] BIND: 0.0.0.0/0.0.0.0:6969
2019-11-25 17:58:38.480[nioEventLoopGroup-4-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0xe94f32ae, L:/0:0:0:0:0:0:0:0:6969] ACTIVE
2019-11-25 17:58:38.723[restartedMain] INFO  com.hoggen.sublimation.config.Quartz.QuartzConfig - 开始一一一一*/5 * * * * ?
2019-11-25 17:58:38.771[restartedMain] INFO  c.m.v2.c3p0.impl.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> z8kflta618y5qt6zspugl|4db233b, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.cj.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> z8kflta618y5qt6zspugl|4db233b, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://127.0.0.1:3306/7chat?useUnicode=true&characterEncoding=utf8&useSSL=false&serverTimezone=GMT%2B8, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
2019-11-25 17:58:38.949[restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2019-11-25 17:58:38.961[restartedMain] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2019-11-25 17:58:38.961[restartedMain] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.1 created.
2019-11-25 17:58:38.962[restartedMain] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2019-11-25 17:58:38.962[restartedMain] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.1) 'scheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2019-11-25 17:58:38.962[restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'scheduler' initialized from an externally provided properties instance.
2019-11-25 17:58:38.962[restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.1
2019-11-25 17:58:38.964[restartedMain] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.AdaptableJobFactory@1a8918c4
2019-11-25 17:58:38.983[restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2019-11-25 17:58:38.986[restartedMain] INFO  c.h.sublimation.config.SwaggerConfig.SwaggerConfig - Starting Swagger
2019-11-25 17:58:38.994[restartedMain] INFO  c.h.sublimation.config.SwaggerConfig.SwaggerConfig - Started Swagger in 8 ms
2019-11-25 17:58:39.116[restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2019-11-25 17:58:39.496[restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-11-25 17:58:39.580[restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2019-11-25 17:58:39.603[restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2019-11-25 17:58:39.640[restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2019-11-25 17:58:39.812[restartedMain] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Will start Quartz Scheduler [scheduler] in 1 seconds
2019-11-25 17:58:39.824[restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8099"]
2019-11-25 17:58:39.838[restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8099 (http) with context path ''
2019-11-25 17:58:39.842[restartedMain] INFO  com.hoggen.sublimation.SublimationApplication - Started SublimationApplication in 5.332 seconds (JVM running for 6.367)
2019-11-25 17:58:40.816[Quartz Scheduler [scheduler]] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now, after delay of 1 seconds
2019-11-25 17:58:40.817[Quartz Scheduler [scheduler]] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED started.
2019-11-25 17:58:40.833[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:58:40.833[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:58:40.833[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:58:45.006[scheduler_Worker-2] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:58:45.006[scheduler_Worker-2] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:58:45.007[scheduler_Worker-2] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:58:50.001[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:58:50.001[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:58:50.002[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:58:55.005[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:58:55.006[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:58:55.007[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:00.005[scheduler_Worker-5] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:00.005[scheduler_Worker-5] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:59:00.005[scheduler_Worker-5] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:05.004[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:05.005[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:59:05.005[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:10.004[scheduler_Worker-7] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:10.005[scheduler_Worker-7] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:59:10.005[scheduler_Worker-7] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:15.003[scheduler_Worker-8] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:15.003[scheduler_Worker-8] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:59:15.004[scheduler_Worker-8] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:20.005[scheduler_Worker-9] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:20.005[scheduler_Worker-9] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:59:20.005[scheduler_Worker-9] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:25.001[scheduler_Worker-10] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:25.001[scheduler_Worker-10] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:59:25.001[scheduler_Worker-10] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:30.004[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:30.005[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:59:30.005[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:35.002[scheduler_Worker-2] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:35.002[scheduler_Worker-2] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:59:35.002[scheduler_Worker-2] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:40.001[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:40.001[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:59:40.001[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:45.002[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:45.002[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:59:45.003[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:50.003[scheduler_Worker-5] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:50.004[scheduler_Worker-5] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:59:50.004[scheduler_Worker-5] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:55.006[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:59:55.006[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:59:55.006[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 18:00:00.004[scheduler_Worker-7] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 18:00:00.004[scheduler_Worker-7] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 18:00:00.005[scheduler_Worker-7] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 18:00:05.003[scheduler_Worker-8] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 18:00:05.004[scheduler_Worker-8] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 18:00:05.004[scheduler_Worker-8] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 18:00:10.001[scheduler_Worker-9] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 18:00:10.002[scheduler_Worker-9] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
